[harshitha@csil RankLib]$ java -jar RankLib-2.1-patched.jar -train Fold1/train.txt -test Fold1/test.txt -validate Fold1/vali.txt -ranker 0 -metric2t NDCG@10 -metric2T NDCG@10 -save mymodel-mart.txt

[+] General Parameters:
Training data:  Fold1/train.txt
Test data:      Fold1/test.txt
Validation data:        Fold1/vali.txt
Feature vector representation: Dense.
Ranking method: MART
Feature description file:       Unspecified. All features will be used.
Train metric:   NDCG@10
Test metric:    NDCG@10
Feature normalization: No
Model file: mymodel-mart.txt

[+] MART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [Fold1/train.txt]... [Done.]
(6000 ranked lists, 723412 entries read)
Reading feature file [Fold1/vali.txt]... [Done.]
(2000 ranked lists, 235259 entries read)
Reading feature file [Fold1/test.txt]... [Done.]
(2000 ranked lists, 241521 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V |
---------------------------------
628     | 0.452     | 0.4513    |
629     | 0.4521    | 0.4511    |
630     | 0.4521    | 0.4511    |
631     | 0.4522    | 0.4512    |
632     | 0.4522    | 0.4512    |
633     | 0.4523    | 0.4512    |
634     | 0.4523    | 0.4511    |
635     | 0.4524    | 0.4511    |
636     | 0.4524    | 0.4512    |
637     | 0.4524    | 0.4513    |
638     | 0.4525    | 0.4513    |
639     | 0.4524    | 0.4513    |
640     | 0.4523    | 0.4511    |
641     | 0.4523    | 0.4512    |
642     | 0.4523    | 0.4513    |
643     | 0.4525    | 0.4514    |
644     | 0.4525    | 0.4514    |
645     | 0.4525    | 0.4513    |
646     | 0.4525    | 0.4513    |
647     | 0.4525    | 0.4513    |
648     | 0.4525    | 0.4512    |
649     | 0.4525    | 0.4512    |
650     | 0.4525    | 0.4512    |
651     | 0.4525    | 0.4512    |
652     | 0.4525    | 0.4513    |
653     | 0.4524    | 0.4514    |
654     | 0.4524    | 0.4516    |
655     | 0.4525    | 0.4516    |
656     | 0.4525    | 0.4517    |
657     | 0.4526    | 0.4518    |
658     | 0.4526    | 0.4518    |
659     | 0.4526    | 0.4517    |
660     | 0.4526    | 0.4517    |
661     | 0.4527    | 0.4516    |
662     | 0.4527    | 0.4515    |
663     | 0.4528    | 0.4515    |
664     | 0.4528    | 0.4515    |
665     | 0.453     | 0.4513    |
666     | 0.453     | 0.4514    |
667     | 0.4531    | 0.4513    |
668     | 0.4531    | 0.4514    |
669     | 0.4531    | 0.4513    |
670     | 0.4531    | 0.4514    |
671     | 0.453     | 0.4514    |
672     | 0.4531    | 0.4514    |
673     | 0.453     | 0.4514    |
674     | 0.453     | 0.4513    |
675     | 0.453     | 0.4513    |
676     | 0.4529    | 0.4513    |
677     | 0.4529    | 0.4513    |
678     | 0.4529    | 0.4512    |
679     | 0.453     | 0.4512    |
680     | 0.4531    | 0.4513    |
681     | 0.4532    | 0.4514    |
682     | 0.4531    | 0.4513    |
683     | 0.4531    | 0.4513    |
684     | 0.4532    | 0.4514    |
685     | 0.4531    | 0.4514    |
686     | 0.4531    | 0.4514    |
687     | 0.4531    | 0.4513    |
688     | 0.4532    | 0.4512    |
689     | 0.4531    | 0.4512    |
690     | 0.4531    | 0.4512    |
691     | 0.453     | 0.4513    |
692     | 0.453     | 0.4514    |
693     | 0.453     | 0.4514    |
694     | 0.453     | 0.4512    |
695     | 0.4529    | 0.4512    |
696     | 0.453     | 0.4511    |
697     | 0.453     | 0.4511    |
698     | 0.453     | 0.4512    |
699     | 0.453     | 0.4512    |
700     | 0.453     | 0.4512    |
701     | 0.4531    | 0.4512    |
702     | 0.4531    | 0.4513    |
703     | 0.4531    | 0.4515    |
704     | 0.4531    | 0.4515    |
705     | 0.4531    | 0.4515    |
706     | 0.4532    | 0.4514    |
707     | 0.4532    | 0.4514    |
708     | 0.4531    | 0.4514    |
709     | 0.4532    | 0.4514    |
710     | 0.4532    | 0.4514    |
711     | 0.4532    | 0.4514    |
712     | 0.4532    | 0.4515    |
713     | 0.4533    | 0.4515    |
714     | 0.4534    | 0.4516    |
715     | 0.4535    | 0.4517    |
716     | 0.4535    | 0.4516    |
717     | 0.4535    | 0.4516    |
718     | 0.4536    | 0.4517    |
719     | 0.4537    | 0.4515    |
720     | 0.4537    | 0.4514    |
721     | 0.4537    | 0.4515    |
722     | 0.4536    | 0.4516    |
723     | 0.4537    | 0.4517    |
724     | 0.4537    | 0.4517    |
725     | 0.4537    | 0.4514    |
726     | 0.4538    | 0.4515    |
727     | 0.4539    | 0.4517    |
728     | 0.454     | 0.4517    |
729     | 0.4541    | 0.4517    |
730     | 0.4539    | 0.4518    |
731     | 0.454     | 0.4517    |
732     | 0.454     | 0.4517    |
733     | 0.4539    | 0.4517    |
734     | 0.4538    | 0.4516    |
735     | 0.4539    | 0.4515    |
736     | 0.4541    | 0.4518    |
737     | 0.454     | 0.4518    |
738     | 0.454     | 0.4517    |
739     | 0.454     | 0.4516    |
740     | 0.4541    | 0.4516    |
741     | 0.4542    | 0.4516    |
742     | 0.4541    | 0.4516    |
743     | 0.454     | 0.4516    |
744     | 0.4541    | 0.4516    |
745     | 0.4542    | 0.4518    |
746     | 0.4544    | 0.4517    |
747     | 0.4544    | 0.4517    |
748     | 0.4544    | 0.4517    |
749     | 0.4544    | 0.4516    |
750     | 0.4544    | 0.4517    |
751     | 0.4544    | 0.4517    |
752     | 0.4544    | 0.4516    |
753     | 0.4545    | 0.4517    |
754     | 0.4545    | 0.4516    |
755     | 0.4547    | 0.4516    |
756     | 0.4546    | 0.4516    |
757     | 0.4546    | 0.4515    |
758     | 0.4547    | 0.4518    |
759     | 0.4548    | 0.4518    |
760     | 0.4549    | 0.4518    |
761     | 0.4548    | 0.4518    |
762     | 0.4549    | 0.4516    |
763     | 0.4548    | 0.4516    |
764     | 0.4549    | 0.4518    |
765     | 0.4549    | 0.4518    |
766     | 0.4549    | 0.4519    |
767     | 0.4548    | 0.4519    |
768     | 0.4548    | 0.4518    |
769     | 0.455     | 0.452     |
770     | 0.4549    | 0.4518    |
771     | 0.4548    | 0.452     |
772     | 0.4547    | 0.452     |
773     | 0.4549    | 0.452     |
774     | 0.455     | 0.4523    |
775     | 0.4551    | 0.4521    |
776     | 0.455     | 0.452     |
777     | 0.4551    | 0.4519    |
778     | 0.4551    | 0.4521    |
779     | 0.455     | 0.4521    |
780     | 0.4551    | 0.452     |
781     | 0.4551    | 0.452     |
782     | 0.4551    | 0.4521    |
783     | 0.4551    | 0.4521    |
784     | 0.4552    | 0.452     |
785     | 0.4549    | 0.4521    |
786     | 0.4549    | 0.452     |
787     | 0.4551    | 0.452     |
788     | 0.455     | 0.4515    |
789     | 0.455     | 0.4515    |
790     | 0.4551    | 0.4515    |
791     | 0.4552    | 0.4516    |
792     | 0.4551    | 0.4516    |
793     | 0.4551    | 0.4516    |
794     | 0.4551    | 0.4516    |
795     | 0.4552    | 0.4516    |
796     | 0.4552    | 0.4514    |
797     | 0.4553    | 0.4514    |
798     | 0.4553    | 0.4513    |
799     | 0.4554    | 0.4513    |
800     | 0.4554    | 0.4513    |
801     | 0.4554    | 0.4513    |
802     | 0.4553    | 0.4513    |
803     | 0.4553    | 0.4513    |
804     | 0.4553    | 0.4513    |
805     | 0.4553    | 0.4514    |
806     | 0.4553    | 0.4513    |
807     | 0.4552    | 0.4513    |
808     | 0.4553    | 0.4514    |
809     | 0.4553    | 0.4513    |
810     | 0.4552    | 0.4513    |
811     | 0.4553    | 0.4515    |
812     | 0.4553    | 0.4512    |
813     | 0.4554    | 0.4511    |
814     | 0.4555    | 0.4514    |
815     | 0.4556    | 0.4515    |
816     | 0.4556    | 0.4515    |
817     | 0.4556    | 0.4515    |
818     | 0.4557    | 0.4517    |
819     | 0.4557    | 0.4517    |
820     | 0.4557    | 0.4517    |
821     | 0.4557    | 0.4518    |
822     | 0.4557    | 0.4518    |
823     | 0.4557    | 0.4514    |
824     | 0.4559    | 0.4514    |
825     | 0.4559    | 0.4513    |
826     | 0.4559    | 0.4513    |
827     | 0.456     | 0.4513    |
828     | 0.456     | 0.4514    |
829     | 0.456     | 0.4519    |
830     | 0.456     | 0.4519    |
831     | 0.456     | 0.4519    |
832     | 0.4559    | 0.4518    |
833     | 0.456     | 0.4519    |
834     | 0.4559    | 0.452     |
835     | 0.4559    | 0.452     |
836     | 0.456     | 0.452     |
837     | 0.456     | 0.452     |
838     | 0.456     | 0.4522    |
839     | 0.456     | 0.4521    |
840     | 0.456     | 0.4523    |
841     | 0.456     | 0.4523    |
842     | 0.456     | 0.4523    |
843     | 0.4561    | 0.4523    |
844     | 0.4561    | 0.4523    |
845     | 0.4561    | 0.4523    |
846     | 0.4561    | 0.4524    |
847     | 0.4561    | 0.4523    |
848     | 0.4562    | 0.4523    |
849     | 0.4562    | 0.4523    |
850     | 0.4562    | 0.4523    |
851     | 0.4562    | 0.452     |
852     | 0.4562    | 0.452     |
853     | 0.4562    | 0.452     |
854     | 0.4562    | 0.4522    |
855     | 0.4563    | 0.4522    |
856     | 0.4562    | 0.4522    |
857     | 0.4564    | 0.4524    |
858     | 0.4564    | 0.4524    |
859     | 0.4565    | 0.4523    |
860     | 0.4565    | 0.4523    |
861     | 0.4566    | 0.4521    |
862     | 0.4565    | 0.4523    |
863     | 0.4565    | 0.4522    |
864     | 0.4566    | 0.4523    |
865     | 0.4566    | 0.4523    |
866     | 0.4567    | 0.4524    |
867     | 0.4567    | 0.4524    |
868     | 0.4568    | 0.4525    |
869     | 0.4568    | 0.4524    |
870     | 0.4568    | 0.4524    |
871     | 0.4567    | 0.4525    |
872     | 0.4567    | 0.4524    |
873     | 0.4568    | 0.4524    |
874     | 0.4568    | 0.4525    |
875     | 0.4569    | 0.4525    |
876     | 0.4569    | 0.4525    |
877     | 0.457     | 0.4524    |
878     | 0.457     | 0.4524    |
879     | 0.457     | 0.4523    |
880     | 0.457     | 0.4524    |
881     | 0.4571    | 0.4525    |
882     | 0.457     | 0.4525    |
883     | 0.457     | 0.4524    |
884     | 0.4569    | 0.4524    |
885     | 0.457     | 0.4525    |
886     | 0.4569    | 0.4525    |
887     | 0.4568    | 0.4525    |
888     | 0.4568    | 0.4526    |
889     | 0.4569    | 0.4526    |
890     | 0.4569    | 0.4526    |
891     | 0.4569    | 0.4526    |
892     | 0.4571    | 0.4525    |
893     | 0.4571    | 0.4525    |
894     | 0.4571    | 0.4525    |
895     | 0.4571    | 0.4524    |
896     | 0.4571    | 0.4525    |
897     | 0.457     | 0.4525    |
898     | 0.4569    | 0.4524    |
899     | 0.457     | 0.4525    |
900     | 0.4569    | 0.4525    |
901     | 0.457     | 0.4524    |
902     | 0.457     | 0.4526    |
903     | 0.4572    | 0.4529    |
904     | 0.4571    | 0.4529    |
905     | 0.4573    | 0.4528    |
906     | 0.4573    | 0.4528    |
907     | 0.4572    | 0.4526    |
908     | 0.4574    | 0.4525    |
909     | 0.4574    | 0.4524    |
910     | 0.4574    | 0.4525    |
911     | 0.4575    | 0.4525    |
912     | 0.4575    | 0.4525    |
913     | 0.4574    | 0.4524    |
914     | 0.4575    | 0.4528    |
915     | 0.4575    | 0.453     |
916     | 0.4574    | 0.453     |
917     | 0.4575    | 0.4529    |
918     | 0.4576    | 0.4528    |
919     | 0.4576    | 0.4528    |
920     | 0.4577    | 0.4529    |
921     | 0.4577    | 0.4529    |
922     | 0.4576    | 0.4528    |
923     | 0.4577    | 0.4529    |
924     | 0.4577    | 0.4529    |
925     | 0.4577    | 0.4528    |
926     | 0.4577    | 0.4528    |
927     | 0.4576    | 0.4529    |
928     | 0.4575    | 0.4529    |
929     | 0.4575    | 0.4528    |
930     | 0.4575    | 0.4529    |
931     | 0.4576    | 0.4529    |
932     | 0.4575    | 0.453     |
933     | 0.4576    | 0.453     |
934     | 0.4577    | 0.4532    |
935     | 0.4576    | 0.4532    |
936     | 0.4576    | 0.4533    |
937     | 0.4575    | 0.4532    |
938     | 0.4576    | 0.4532    |
939     | 0.4576    | 0.4531    |
940     | 0.4578    | 0.4532    |
941     | 0.4579    | 0.4531    |
942     | 0.4579    | 0.453     |
943     | 0.4578    | 0.4531    |
944     | 0.4578    | 0.4532    |
945     | 0.4577    | 0.4532    |
946     | 0.4577    | 0.4532    |
947     | 0.4578    | 0.4532    |
948     | 0.4579    | 0.4531    |
949     | 0.4579    | 0.4534    |
950     | 0.4581    | 0.4535    |
951     | 0.4581    | 0.4533    |
952     | 0.4582    | 0.4534    |
953     | 0.4582    | 0.4533    |
954     | 0.4585    | 0.4536    |
955     | 0.4586    | 0.4537    |
956     | 0.4587    | 0.4536    |
957     | 0.4586    | 0.4536    |
958     | 0.4586    | 0.4535    |
959     | 0.4586    | 0.4537    |
960     | 0.4585    | 0.4538    |
961     | 0.4586    | 0.4537    |
962     | 0.4587    | 0.4536    |
963     | 0.4588    | 0.4538    |
964     | 0.4588    | 0.4537    |
965     | 0.4587    | 0.4536    |
966     | 0.4587    | 0.4536    |
967     | 0.4587    | 0.4535    |
968     | 0.4587    | 0.4535    |
969     | 0.4587    | 0.4535    |
970     | 0.4587    | 0.4535    |
971     | 0.4588    | 0.4535    |
972     | 0.4588    | 0.4535    |
973     | 0.4588    | 0.4535    |
974     | 0.4588    | 0.4535    |
975     | 0.4588    | 0.4537    |
976     | 0.4589    | 0.4537    |
977     | 0.4588    | 0.4538    |
978     | 0.4588    | 0.4539    |
979     | 0.4587    | 0.4539    |
980     | 0.4589    | 0.454     |
981     | 0.4589    | 0.4542    |
982     | 0.459     | 0.4542    |
983     | 0.4591    | 0.4542    |
984     | 0.459     | 0.454     |
985     | 0.459     | 0.4539    |
986     | 0.4591    | 0.4541    |
987     | 0.4591    | 0.454     |
988     | 0.4591    | 0.4539    |
989     | 0.4591    | 0.4538    |
990     | 0.4592    | 0.454     |
991     | 0.4591    | 0.454     |
992     | 0.4592    | 0.4541    |
993     | 0.4592    | 0.454     |
994     | 0.4592    | 0.454     |
995     | 0.4592    | 0.4538    |
996     | 0.4593    | 0.4537    |
997     | 0.4592    | 0.4537    |
998     | 0.4592    | 0.4536    |
999     | 0.4592    | 0.4538    |
1000    | 0.4591    | 0.4538    |
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.4589
NDCG@10 on validation data: 0.4542
---------------------------------
NDCG@10 on test data: 0.4421

Model saved to: mymodel-mart.txt
