[harshitha@csil RankLib]$ java -jar RankLib-2.1-patched.jar -train Fold2/train.txt -test Fold2/test.txt -validate Fold2/vali.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save mymodel-lm2.txt

[+] General Parameters:
Training data:  Fold2/train.txt
Test data:      Fold2/test.txt
Validation data:        Fold2/vali.txt
Feature vector representation: Dense.
Ranking method: LambdaMART
Feature description file:       Unspecified. All features will be used.
Train metric:   NDCG@10
Test metric:    NDCG@10
Feature normalization: No
Model file: mymodel-lm2.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [Fold2/train.txt]... [Done.]
(6000 ranked lists, 716683 entries read)
Reading feature file [Fold2/vali.txt]... [Done.]
(2000 ranked lists, 241521 entries read)
Reading feature file [Fold2/test.txt]... [Done.]
(2000 ranked lists, 241988 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V |
---------------------------------
544     | 0.4688    | 0.4444    |
545     | 0.4688    | 0.4444    |
546     | 0.4688    | 0.4445    |
547     | 0.4688    | 0.4444    |
548     | 0.4688    | 0.4444    |
549     | 0.4688    | 0.4443    |
550     | 0.4689    | 0.4444    |
551     | 0.4689    | 0.4445    |
552     | 0.4689    | 0.4444    |
553     | 0.4691    | 0.4445    |
554     | 0.4691    | 0.444     |
555     | 0.469     | 0.4443    |
556     | 0.4691    | 0.4443    |
557     | 0.4692    | 0.4443    |
558     | 0.4692    | 0.4442    |
559     | 0.4692    | 0.4444    |
560     | 0.4693    | 0.4445    |
561     | 0.4693    | 0.4443    |
562     | 0.4694    | 0.4442    |
563     | 0.4694    | 0.4443    |
564     | 0.4693    | 0.4442    |
565     | 0.4694    | 0.4441    |
566     | 0.4694    | 0.4441    |
567     | 0.4694    | 0.4441    |
568     | 0.4695    | 0.444     |
569     | 0.4696    | 0.444     |
570     | 0.4697    | 0.444     |
571     | 0.4696    | 0.444     |
572     | 0.4696    | 0.444     |
573     | 0.4696    | 0.444     |
574     | 0.4696    | 0.444     |
575     | 0.4696    | 0.4439    |
576     | 0.4696    | 0.444     |
577     | 0.4698    | 0.4439    |
578     | 0.4698    | 0.4439    |
579     | 0.4696    | 0.444     |
580     | 0.4698    | 0.444     |
581     | 0.4697    | 0.444     |
582     | 0.4698    | 0.444     |
583     | 0.4698    | 0.4442    |
584     | 0.4699    | 0.4441    |
585     | 0.4699    | 0.4441    |
586     | 0.47      | 0.4444    |
587     | 0.4698    | 0.4442    |
588     | 0.4699    | 0.4444    |
589     | 0.4699    | 0.4445    |
590     | 0.4699    | 0.4445    |
591     | 0.4699    | 0.4445    |
592     | 0.47      | 0.4444    |
593     | 0.4701    | 0.4445    |
594     | 0.4701    | 0.4445    |
595     | 0.47      | 0.4445    |
596     | 0.4701    | 0.4445    |
597     | 0.4701    | 0.4445    |
598     | 0.4702    | 0.4445    |
599     | 0.4703    | 0.4446    |
600     | 0.4702    | 0.4447    |
601     | 0.4702    | 0.4446    |
602     | 0.4702    | 0.4446    |
603     | 0.4702    | 0.4445    |
604     | 0.4703    | 0.4446    |
605     | 0.4703    | 0.4446    |
606     | 0.4703    | 0.4446    |
607     | 0.4703    | 0.4446    |
608     | 0.4703    | 0.4445    |
609     | 0.4703    | 0.4445    |
610     | 0.4703    | 0.4445    |
611     | 0.4704    | 0.4445    |
612     | 0.4704    | 0.4446    |
613     | 0.4705    | 0.4447    |
614     | 0.4705    | 0.4447    |
615     | 0.4706    | 0.4447    |
616     | 0.4706    | 0.4447    |
617     | 0.4705    | 0.4447    |
618     | 0.4707    | 0.4445    |
619     | 0.4707    | 0.4445    |
620     | 0.4707    | 0.4447    |
621     | 0.4707    | 0.4446    |
622     | 0.4707    | 0.4446    |
623     | 0.4707    | 0.4446    |
624     | 0.4708    | 0.4445    |
625     | 0.4707    | 0.4444    |
626     | 0.4706    | 0.4443    |
627     | 0.4707    | 0.4444    |
628     | 0.4707    | 0.4443    |
629     | 0.4707    | 0.4444    |
630     | 0.4708    | 0.4445    |
631     | 0.4709    | 0.4446    |
632     | 0.4708    | 0.4443    |
633     | 0.4707    | 0.4443    |
634     | 0.4708    | 0.4445    |
635     | 0.471     | 0.4445    |
636     | 0.4711    | 0.4446    |
637     | 0.4711    | 0.4449    |
638     | 0.4712    | 0.4447    |
639     | 0.4713    | 0.4446    |
640     | 0.4713    | 0.4447    |
641     | 0.4713    | 0.4445    |
642     | 0.4713    | 0.4444    |
643     | 0.4715    | 0.4446    |
644     | 0.4713    | 0.4447    |
645     | 0.4713    | 0.4447    |
646     | 0.4712    | 0.4447    |
647     | 0.4712    | 0.4447    |
648     | 0.4712    | 0.4447    |
649     | 0.4713    | 0.4444    |
650     | 0.4713    | 0.4445    |
651     | 0.4713    | 0.4445    |
652     | 0.4714    | 0.4448    |
653     | 0.4714    | 0.4449    |
654     | 0.4714    | 0.445     |
655     | 0.4714    | 0.4448    |
656     | 0.4714    | 0.4449    |
657     | 0.4714    | 0.445     |
658     | 0.4716    | 0.4449    |
659     | 0.4717    | 0.4449    |
660     | 0.4718    | 0.4448    |
661     | 0.4718    | 0.4447    |
662     | 0.4718    | 0.4447    |
663     | 0.4718    | 0.445     |
664     | 0.4717    | 0.4451    |
665     | 0.4718    | 0.4449    |
666     | 0.4718    | 0.4451    |
667     | 0.4719    | 0.4451    |
668     | 0.4719    | 0.4451    |
669     | 0.4719    | 0.445     |
670     | 0.4721    | 0.4451    |
671     | 0.472     | 0.4451    |
672     | 0.4719    | 0.4451    |
673     | 0.4719    | 0.4452    |
674     | 0.4719    | 0.445     |
675     | 0.472     | 0.4451    |
676     | 0.472     | 0.4449    |
677     | 0.472     | 0.4454    |
678     | 0.472     | 0.4452    |
679     | 0.4722    | 0.4453    |
680     | 0.4722    | 0.4455    |
681     | 0.4722    | 0.4456    |
682     | 0.4722    | 0.4456    |
683     | 0.4723    | 0.4456    |
684     | 0.4723    | 0.4455    |
685     | 0.4723    | 0.4454    |
686     | 0.4723    | 0.4454    |
687     | 0.4725    | 0.4455    |
688     | 0.4725    | 0.4455    |
689     | 0.4725    | 0.4455    |
690     | 0.4725    | 0.4455    |
691     | 0.4727    | 0.4455    |
692     | 0.4727    | 0.4457    |
693     | 0.4727    | 0.4457    |
694     | 0.4727    | 0.4457    |
695     | 0.4727    | 0.4456    |
696     | 0.4727    | 0.4456    |
697     | 0.4728    | 0.4457    |
698     | 0.4728    | 0.4457    |
699     | 0.4728    | 0.4456    |
700     | 0.4728    | 0.4456    |
701     | 0.4728    | 0.4454    |
702     | 0.4729    | 0.4455    |
703     | 0.4729    | 0.4454    |
704     | 0.4729    | 0.4455    |
705     | 0.473     | 0.4455    |
706     | 0.473     | 0.4454    |
707     | 0.473     | 0.4455    |
708     | 0.4731    | 0.4455    |
709     | 0.473     | 0.4454    |
710     | 0.473     | 0.4454    |
711     | 0.473     | 0.4456    |
712     | 0.473     | 0.4457    |
713     | 0.4732    | 0.4453    |
714     | 0.4731    | 0.4454    |
715     | 0.4733    | 0.4456    |
716     | 0.4733    | 0.4458    |
717     | 0.4734    | 0.4461    |
718     | 0.4734    | 0.4462    |
719     | 0.4736    | 0.4459    |
720     | 0.4736    | 0.4459    |
721     | 0.4735    | 0.446     |
722     | 0.4736    | 0.446     |
723     | 0.4736    | 0.4459    |
724     | 0.4735    | 0.4459    |
725     | 0.4735    | 0.4458    |
726     | 0.4737    | 0.4458    |
727     | 0.4737    | 0.4458    |
728     | 0.4737    | 0.4458    |
729     | 0.4737    | 0.4458    |
730     | 0.4737    | 0.4458    |
731     | 0.4737    | 0.4456    |
732     | 0.4736    | 0.4456    |
733     | 0.4736    | 0.4457    |
734     | 0.4737    | 0.4457    |
735     | 0.4737    | 0.4457    |
736     | 0.4737    | 0.4457    |
737     | 0.4738    | 0.4456    |
738     | 0.4738    | 0.4455    |
739     | 0.4738    | 0.4456    |
740     | 0.4737    | 0.4455    |
741     | 0.4737    | 0.4456    |
742     | 0.4738    | 0.4456    |
743     | 0.4737    | 0.4458    |
744     | 0.4738    | 0.4456    |
745     | 0.4738    | 0.4457    |
746     | 0.474     | 0.4457    |
747     | 0.474     | 0.4457    |
748     | 0.474     | 0.4459    |
749     | 0.4742    | 0.4457    |
750     | 0.4741    | 0.4458    |
751     | 0.4742    | 0.4459    |
752     | 0.4742    | 0.4461    |
753     | 0.4742    | 0.4461    |
754     | 0.4742    | 0.446     |
755     | 0.4742    | 0.446     |
756     | 0.4743    | 0.4459    |
757     | 0.4742    | 0.4459    |
758     | 0.4742    | 0.4459    |
759     | 0.4743    | 0.4459    |
760     | 0.4743    | 0.4459    |
761     | 0.4744    | 0.4459    |
762     | 0.4743    | 0.4459    |
763     | 0.4743    | 0.446     |
764     | 0.4742    | 0.4458    |
765     | 0.4743    | 0.4459    |
766     | 0.4743    | 0.4459    |
767     | 0.4744    | 0.446     |
768     | 0.4745    | 0.446     |
769     | 0.4746    | 0.4462    |
770     | 0.4745    | 0.4462    |
771     | 0.4745    | 0.4463    |
772     | 0.4746    | 0.4462    |
773     | 0.4746    | 0.4461    |
774     | 0.4745    | 0.4461    |
775     | 0.4747    | 0.4463    |
776     | 0.4747    | 0.4463    |
777     | 0.4747    | 0.4464    |
778     | 0.4748    | 0.4462    |
779     | 0.4747    | 0.4461    |
780     | 0.4747    | 0.4461    |
781     | 0.4748    | 0.4458    |
782     | 0.4748    | 0.4458    |
783     | 0.4748    | 0.4457    |
784     | 0.4748    | 0.4457    |
785     | 0.4748    | 0.4457    |
786     | 0.4748    | 0.4457    |
787     | 0.4748    | 0.4457    |
788     | 0.4748    | 0.4454    |
789     | 0.4748    | 0.4453    |
790     | 0.4749    | 0.4455    |
791     | 0.4748    | 0.4456    |
792     | 0.4748    | 0.4456    |
793     | 0.4748    | 0.4456    |
794     | 0.4748    | 0.4456    |
795     | 0.4749    | 0.4456    |
796     | 0.4749    | 0.4455    |
797     | 0.4749    | 0.4455    |
798     | 0.4749    | 0.4455    |
799     | 0.475     | 0.4455    |
800     | 0.475     | 0.4456    |
801     | 0.4751    | 0.4459    |
802     | 0.4751    | 0.4458    |
803     | 0.4751    | 0.4458    |
804     | 0.4751    | 0.4458    |
805     | 0.4751    | 0.4457    |
806     | 0.4751    | 0.4457    |
807     | 0.4751    | 0.4458    |
808     | 0.4751    | 0.4459    |
809     | 0.4751    | 0.4458    |
810     | 0.4752    | 0.4458    |
811     | 0.4753    | 0.4458    |
812     | 0.4753    | 0.4458    |
813     | 0.4753    | 0.4459    |
814     | 0.4754    | 0.4457    |
815     | 0.4755    | 0.4457    |
816     | 0.4755    | 0.4457    |
817     | 0.4755    | 0.4456    |
818     | 0.4756    | 0.4456    |
819     | 0.4756    | 0.4456    |
820     | 0.4756    | 0.4455    |
821     | 0.4758    | 0.4454    |
822     | 0.4758    | 0.4454    |
823     | 0.4758    | 0.4456    |
824     | 0.4758    | 0.4455    |
825     | 0.4759    | 0.4456    |
826     | 0.4758    | 0.4456    |
827     | 0.4759    | 0.4455    |
828     | 0.4758    | 0.4455    |
829     | 0.4759    | 0.4455    |
830     | 0.4759    | 0.4455    |
831     | 0.4759    | 0.4455    |
832     | 0.4759    | 0.4455    |
833     | 0.4759    | 0.4455    |
834     | 0.4759    | 0.4457    |
835     | 0.4759    | 0.4459    |
836     | 0.4759    | 0.4458    |
837     | 0.4761    | 0.4458    |
838     | 0.4761    | 0.4458    |
839     | 0.4761    | 0.4459    |
840     | 0.4761    | 0.4459    |
841     | 0.4762    | 0.4459    |
842     | 0.4762    | 0.4458    |
843     | 0.4763    | 0.4457    |
844     | 0.4763    | 0.4457    |
845     | 0.4763    | 0.4457    |
846     | 0.4763    | 0.4457    |
847     | 0.4762    | 0.4459    |
848     | 0.4762    | 0.4459    |
849     | 0.4762    | 0.4459    |
850     | 0.4762    | 0.4458    |
851     | 0.4762    | 0.4458    |
852     | 0.4762    | 0.4457    |
853     | 0.4762    | 0.4457    |
854     | 0.4762    | 0.4458    |
855     | 0.4762    | 0.4458    |
856     | 0.4761    | 0.4462    |
857     | 0.4762    | 0.4465    |
858     | 0.4763    | 0.4464    |
859     | 0.4762    | 0.4466    |
860     | 0.4762    | 0.4465    |
861     | 0.4761    | 0.4464    |
862     | 0.4762    | 0.4464    |
863     | 0.4762    | 0.4464    |
864     | 0.4762    | 0.4464    |
865     | 0.4764    | 0.4463    |
866     | 0.4764    | 0.4462    |
867     | 0.4765    | 0.4463    |
868     | 0.4765    | 0.4463    |
869     | 0.4765    | 0.4462    |
870     | 0.4766    | 0.4461    |
871     | 0.4765    | 0.4461    |
872     | 0.4766    | 0.4459    |
873     | 0.4766    | 0.4459    |
874     | 0.4766    | 0.4459    |
875     | 0.4765    | 0.4461    |
876     | 0.4765    | 0.4461    |
877     | 0.4767    | 0.446     |
878     | 0.4768    | 0.4461    |
879     | 0.4767    | 0.4461    |
880     | 0.4768    | 0.4463    |
881     | 0.4769    | 0.4464    |
882     | 0.4769    | 0.4463    |
883     | 0.4773    | 0.4462    |
884     | 0.4774    | 0.4463    |
885     | 0.4773    | 0.4463    |
886     | 0.4773    | 0.4463    |
887     | 0.4774    | 0.4464    |
888     | 0.4775    | 0.4464    |
889     | 0.4775    | 0.4461    |
890     | 0.4774    | 0.4464    |
891     | 0.4774    | 0.4462    |
892     | 0.4773    | 0.4463    |
893     | 0.4774    | 0.4463    |
894     | 0.4774    | 0.4461    |
895     | 0.4774    | 0.4459    |
896     | 0.4774    | 0.4459    |
897     | 0.4774    | 0.4459    |
898     | 0.4775    | 0.4458    |
899     | 0.4774    | 0.4459    |
900     | 0.4774    | 0.4459    |
901     | 0.4774    | 0.4458    |
902     | 0.4774    | 0.4457    |
903     | 0.4774    | 0.4459    |
904     | 0.4774    | 0.4459    |
905     | 0.4775    | 0.446     |
906     | 0.4775    | 0.446     |
907     | 0.4776    | 0.4461    |
908     | 0.4777    | 0.4461    |
909     | 0.4777    | 0.4461    |
910     | 0.4776    | 0.446     |
911     | 0.4776    | 0.4459    |
912     | 0.4776    | 0.4461    |
913     | 0.4775    | 0.4461    |
914     | 0.4775    | 0.4461    |
915     | 0.4775    | 0.4462    |
916     | 0.4775    | 0.4462    |
917     | 0.4775    | 0.4461    |
918     | 0.4774    | 0.4462    |
919     | 0.4774    | 0.4462    |
920     | 0.4774    | 0.4462    |
921     | 0.4774    | 0.4462    |
922     | 0.4774    | 0.4462    |
923     | 0.4774    | 0.4461    |
924     | 0.4774    | 0.4463    |
925     | 0.4775    | 0.4463    |
926     | 0.4775    | 0.4462    |
927     | 0.4776    | 0.4463    |
928     | 0.4776    | 0.4464    |
929     | 0.4775    | 0.4462    |
930     | 0.4775    | 0.4461    |
931     | 0.4776    | 0.4458    |
932     | 0.4776    | 0.446     |
933     | 0.4776    | 0.4459    |
934     | 0.4776    | 0.446     |
935     | 0.4777    | 0.4459    |
936     | 0.4777    | 0.4459    |
937     | 0.4777    | 0.4458    |
938     | 0.4778    | 0.4458    |
939     | 0.4777    | 0.4458    |
940     | 0.4778    | 0.4459    |
941     | 0.4778    | 0.4459    |
942     | 0.4779    | 0.4457    |
943     | 0.4779    | 0.4456    |
944     | 0.4779    | 0.4459    |
945     | 0.478     | 0.4458    |
946     | 0.478     | 0.446     |
947     | 0.4782    | 0.4461    |
948     | 0.4781    | 0.4461    |
949     | 0.4781    | 0.4462    |
950     | 0.4782    | 0.4463    |
951     | 0.4782    | 0.4464    |
952     | 0.4782    | 0.4461    |
953     | 0.4781    | 0.4461    |
954     | 0.4782    | 0.4461    |
955     | 0.4781    | 0.4461    |
956     | 0.4781    | 0.4461    |
957     | 0.478     | 0.4461    |
958     | 0.478     | 0.446     |
959     | 0.4781    | 0.4458    |
960     | 0.478     | 0.446     |
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.4762
NDCG@10 on validation data: 0.4466
---------------------------------
NDCG@10 on test data: 0.4461

Model saved to: mymodel-lm2.txt
